trace_path,bucket,n_steps,H_mean,H_std,H_min,H_max,H_final,R_mean,R_std,R_min,R_max,R_final,HR_corr,neg_dR_count,abs_dR_mean,intervention,lag_H_to_R_steps,H_slope_per_step,curvature_zero_rate,stabilized,stabilized_index,run_id,run_root
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_00/trace.csv,creative,801,0.46975951061173526,0.4911539880735974,-0.0,1.602539,0.383789,0.29351473907615483,0.17850956466299744,0.001696,0.94486,0.230544,-0.7105343027388366,403,0.2028425031210986,none,-33,9.307991299840239e-05,0.4868913857677903,False,800,run_00,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_00
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_01/trace.csv,creative,681,0.5529444346549193,0.4891276393742494,-0.0,1.589844,5e-06,0.29695019676945666,0.1780166390572076,0.005118,0.801434,0.398192,-0.7914349030877532,328,0.2021125212922173,none,-105,-0.0001826823847440454,0.5080763582966226,False,680,run_01,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_01
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_02/trace.csv,creative,722,0.5727319695290859,0.5097984773145616,-0.0,1.592773,0.001399,0.2746668864265928,0.16249536791390282,0.003628,0.809036,0.353208,-0.7767695020058416,346,0.192811891966759,none,1,8.053233220445014e-05,0.5110803324099723,False,721,run_02,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_02
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_03/trace.csv,creative,631,0.5143466196513471,0.4645965446105997,-0.0,1.582031,4e-06,0.31107217432646594,0.17851797372691608,0.009883,0.809065,0.431639,-0.7676207829105073,319,0.2000980206022187,none,37,-0.00027484282581013834,0.47702060221870046,False,630,run_03,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_03
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_04/trace.csv,creative,731,0.5078241299589603,0.4875350919347395,-0.0,1.601562,0.002405,0.2844234487004104,0.17056549166934692,0.001436,0.982716,0.376634,-0.7256905738395001,348,0.19744027086183313,none,1,-4.749029575659178e-05,0.5170998632010944,False,730,run_04,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_04
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_05/trace.csv,creative,362,0.47296257734806624,0.4749563436857285,-0.0,1.585938,0.051086,0.3135750607734807,0.16391026608770135,0.006402,0.839078,0.393119,-0.7407610791072928,186,0.17918833977900553,none,-105,-0.000281585999121457,0.4972375690607735,False,361,run_05,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_05
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_06/trace.csv,creative,577,0.4995882079722703,0.4758960691232399,-0.0,1.56543,3.2e-05,0.29064987348353555,0.17473002322302195,0.006195,0.867442,0.373528,-0.7262553040506999,271,0.19554578682842289,none,-18,-0.00010244504684073545,0.49566724436741766,False,576,run_06,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_06
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_07/trace.csv,creative,549,0.5405501566484516,0.5079459000415327,-0.0,1.595703,0.073669,0.2891375719489982,0.17353641128861028,0.002765,0.792935,0.286781,-0.766794790135617,266,0.20183021857923497,none,1,-0.00033889492640899873,0.4972677595628415,False,548,run_07,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_07
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_08/trace.csv,creative,513,0.48634094152046786,0.47909736765527217,-0.0,1.566406,0.062256,0.3060028888888889,0.1740892808277414,0.007961,0.762569,0.458832,-0.7673732122359816,243,0.20120384015594545,none,-179,-0.0004077085177138992,0.50682261208577,False,512,run_08,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_08
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_09/trace.csv,creative,442,0.5060106832579185,0.468265972555538,-0.0,1.547852,0.924316,0.29045072171945696,0.1666453117724024,0.010026,0.857766,0.093016,-0.741872625190069,229,0.18609478054298645,none,111,-0.0003737961119505961,0.4660633484162896,False,441,run_09,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_09
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_10/trace.csv,creative,474,0.6038744852320675,0.519152658476714,-0.0,1.589844,0.008492,0.2629933037974684,0.17746828205425175,0.002998,0.80836,0.327122,-0.776165466271917,229,0.21075639029535867,none,1,-6.914052314665518e-05,0.5042194092827004,False,473,run_10,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_10
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_11/trace.csv,creative,691,0.5393786251808972,0.49407223610934337,-0.0,1.599609,0.000174,0.25651860492040524,0.16759798136992932,0.002371,0.874002,0.366415,-0.6676124636430203,344,0.18423727062228656,none,81,-0.00021533925158456706,0.4804630969609262,False,690,run_11,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_11
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_12/trace.csv,creative,238,0.5729068235294117,0.5071657255387246,1e-06,1.572266,0.001242,0.2485906638655462,0.16518039746702998,0.005842,0.708737,0.318602,-0.7247295106560127,122,0.1791235756302521,none,85,0.00013027791399383904,0.4831932773109244,False,237,run_12,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_12
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_13/trace.csv,creative,663,0.5660712398190046,0.48449176946999234,-0.0,1.591797,0.761719,0.2763425942684766,0.16918628458383334,0.003257,0.810453,0.163313,-0.7327850609193282,308,0.180260209653092,none,-175,-2.1561710485637827e-05,0.4856711915535445,False,662,run_13,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_13
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_14/trace.csv,creative,721,0.445079907073509,0.462855356581802,-0.0,1.589844,5.3e-05,0.31668788765603334,0.17539154905384943,0.0053,0.926808,0.365222,-0.7308538576745492,355,0.1966606449375867,none,-97,-7.285797756399079e-05,0.4840499306518724,False,720,run_14,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_14
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_15/trace.csv,creative,523,0.6021300019120459,0.5052648938378911,-0.0,1.599609,0.004528,0.2630587017208413,0.16710879582332275,0.00288,0.829027,0.442112,-0.7473736522089625,263,0.1952106864244742,none,-15,-1.0201488735009492e-06,0.49521988527724664,False,522,run_15,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_15
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_16/trace.csv,creative,322,0.6853110559006211,0.5301895615695285,-0.0,1.599609,1.7e-05,0.25540643167701865,0.20105548681200988,0.002649,0.844635,0.399898,-0.7099689320943213,171,0.22518455279503102,none,61,-0.0004314512911818024,0.4937888198757764,False,321,run_16,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_16
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_17/trace.csv,creative,638,0.5031383322884012,0.482070789564855,-0.0,1.587891,0.008469,0.2859518793103448,0.17044072927028808,0.006419,0.794243,0.35457,-0.7190984040800122,315,0.19522176802507835,none,-112,-0.0001113847809490627,0.4890282131661442,False,637,run_17,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_17
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_18/trace.csv,creative,640,0.5549501937500001,0.47918227845879535,-0.0,1.589844,0.004089,0.29891859375,0.16701475338869942,0.003917,0.800745,0.308784,-0.7780167763057995,311,0.19842160625,none,1,-4.514872384331992e-05,0.49375,False,639,run_18,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_18
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_19/trace.csv,creative,384,0.5682261875,0.4776812140965471,-0.0,1.555664,0.671387,0.28958432031250003,0.16853363960265533,0.012185,0.724857,0.199641,-0.7930011083125635,196,0.19773448437499996,none,45,-3.018627526194095e-05,0.5260416666666666,False,383,run_19,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_19
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_20/trace.csv,creative,735,0.47090627755102044,0.4630660347111662,-0.0,1.556641,0.004551,0.3081732775510204,0.17200224898428176,0.009858,0.810306,0.368827,-0.7504957204422764,361,0.1948183863945578,none,-303,-0.0002875230555609276,0.4884353741496599,False,734,run_20,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_20
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_21/trace.csv,creative,672,0.5639068943452381,0.4965793283941061,-0.0,1.595703,0.000276,0.2671304360119048,0.1709146697682674,0.005742,0.75774,0.385188,-0.6810680517249639,326,0.19268688244047616,none,168,-9.040423883079752e-05,0.49255952380952384,False,671,run_21,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_21
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_22/trace.csv,creative,445,0.561636808988764,0.48070406391491205,-0.0,1.592773,9e-06,0.2831349056179775,0.17677092483883658,0.00428,0.90686,0.398924,-0.7935636483327722,226,0.19291390112359552,none,90,-0.00010052059620965193,0.449438202247191,False,444,run_22,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_22
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_23/trace.csv,creative,565,0.6029218761061947,0.5108509746824226,-0.0,1.600586,0.006981,0.26648050796460176,0.1709193141213372,0.002675,0.879783,0.309686,-0.762841841295102,278,0.2033422867256637,none,1,-0.0004047837209658208,0.5008849557522124,False,564,run_23,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_23
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_24/trace.csv,creative,605,0.4847798314049586,0.4802502922015637,-0.0,1.583008,0.59668,0.3146192181818182,0.1801468321861901,0.003544,0.890609,0.174983,-0.7571024427452809,307,0.20619014545454545,none,8,0.0001752310647560841,0.484297520661157,False,604,run_24,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_24
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_25/trace.csv,creative,564,0.5158268953900709,0.49318251518560485,-0.0,1.589844,0.02597,0.27297512234042554,0.16609075134897686,0.002521,0.784356,0.527001,-0.7226750207501283,281,0.18184121985815602,none,-103,-0.00023780064530509477,0.4929078014184397,False,563,run_25,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_25
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_26/trace.csv,creative,607,0.5509819126853377,0.48792891246397835,-0.0,1.580078,0.363281,0.28951203789126856,0.17552483118640233,0.006594,0.811282,0.171642,-0.7695438386964412,299,0.19699067874794068,none,70,-0.0004242003517886265,0.4958813838550247,False,606,run_26,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_26
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_27/trace.csv,creative,532,0.5854116785714286,0.4902515806098909,-0.0,1.592773,0.064697,0.27301978195488724,0.1708153820910161,0.003039,0.786254,0.279317,-0.7595565354968953,274,0.1994095977443609,none,1,-7.31807065203309e-05,0.5169172932330827,False,531,run_27,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_27
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_28/trace.csv,creative,673,0.4486587280832095,0.46213124262073657,-0.0,1.580078,0.207031,0.3111753506686479,0.17388408579324735,0.006881,0.842785,0.284427,-0.7448213085577622,325,0.20367443387815748,none,1,-0.00012687922199889595,0.4933135215453195,False,672,run_28,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_28
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_29/trace.csv,creative,434,0.44909932949308756,0.4478908587417876,-0.0,1.570312,0.013481,0.3269072880184332,0.1651437552159129,0.009817,0.76372,0.294146,-0.7987682069679547,204,0.19377161981566818,none,1,5.404998699018812e-06,0.5207373271889401,False,433,run_29,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/creative/20251029_2202/run_29
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_00/trace.csv,multilingual,575,0.38899308173913044,0.4922337516251173,-0.0,1.59082,0.06311,0.30900001391304344,0.17264223098820333,0.003048,0.772434,0.263419,-0.6837346611802205,284,0.1892323460869565,none,3,-0.00030021376085694144,0.46260869565217394,False,574,run_00,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_00
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_01/trace.csv,multilingual,673,0.3211808335809807,0.4172484662970046,-0.0,1.574219,0.773926,0.3204926047548291,0.1610322445018571,0.007837,0.761569,0.110328,-0.5784144499627635,346,0.16788960772659733,none,-46,-2.028795637868829e-05,0.4784546805349183,False,672,run_01,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_01
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_02/trace.csv,multilingual,653,0.28585979632465547,0.38532242184670484,-0.0,1.525391,4.5e-05,0.3780605865237366,0.16958595178275176,0.027641,0.792187,0.394032,-0.622096276275378,298,0.17040784839203676,none,-321,-0.0002620094040166526,0.4762633996937213,False,652,run_02,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_02
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_03/trace.csv,multilingual,369,0.6192752005420055,0.5328366335455146,-0.0,1.607422,0.014374,0.2807639864498645,0.18915917392018058,0.000413,0.854218,0.296401,-0.799773627074402,184,0.18703968834688345,none,-145,0.00017503956488301684,0.4742547425474255,False,368,run_03,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_03
/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_04/trace.csv,multilingual,478,0.4183262677824269,0.49511425386468816,-0.0,1.575195,0.990234,0.29239133682008367,0.1731686742016671,0.009246,0.893399,0.099659,-0.6615163090305535,244,0.18876745188284522,none,-198,-0.0005840458015636235,0.4790794979079498,False,477,run_04,/Users/joeystafford/repos/semantic-resonance-budget-falsification/reports/falsification/embed_noise/multilingual/20251029_2226/run_04
